car_brand,ad_price,ad_title,ad_source,ad_url,car_color,car_model,reservoir,image
RENAULT,"24,890 €","RENAULT MEGANE 4 ESTATE
IV (2) ESTATE 1.5 BLUE DCI 115 R.S. LINE EDC
Peinture Bleu Iron",RENAULT MEGANE 4 ESTATE IV (2) ESTATE 1.5 BLUE DCI 115 R.S. LINE EDC neuve Diesel 5 portes Saint-Nom-la-Bretêche (Île-de-France),https://www.promoneuve.fr/annonce/renault-megane-4-estate-neuve-576887373389885.html,Peinture Bleu Iron,MEGANE,45 L,https://image.promoneuve.fr/648x365/576887373389885_STANDARD_0.jpg
RENAULT,"15,900 €","RENAULT ZOE
(2) R110 ZEN
Bleu Céladon métallisé",RENAULT ZOE (2) R110 ZEN neuve Electrique 5 portes Nanterre (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-934967898878294.html,Bleu Céladon métallisé,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/Mg==/af0096d4709e3a0b89d03597a13aae19.png
RENAULT,"17,880 €","RENAULT ZOE
(2) R135 INTENS
Gris Titanium métallisé",RENAULT ZOE (2) R135 INTENS neuve Electrique 5 portes Lunel (Occitanie),https://www.promoneuve.fr/annonce/renault-zoe-neuve-782303240848702.html,Gris Titanium métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/782303240848702_STANDARD_0.jpg
MAZDA,"23,790 €","MAZDA MX-30
E-SKYACTIV 145 FIRST EDITION M CONFIDENCE
Peinture Ceramic 3-ton",MAZDA MX-30 E-SKYACTIV 145 FIRST EDITION M CONFIDENCE neuve Electrique 5 portes Brie-Comte-Robert (Île-de-France),https://www.promoneuve.fr/annonce/mazda-mx-30-neuve-184523244389018.html,Peinture Ceramic 3-ton,"MX-30
E-SKYACTIV",NC,https://image.promoneuve.fr/648x365/184523244389018_STANDARD_0.jpg
RENAULT,"43,500 €","RENAULT ESPACE 5
V (2) 2.0 BLUE DCI 190 INITIALE PARIS EDC 7PL
Peinture Noir Etoilé",RENAULT ESPACE 5 V (2) 2.0 BLUE DCI 190 INITIALE PARIS EDC 7PL neuve Diesel 5 portes Sartrouville (Île-de-France),https://www.promoneuve.fr/annonce/renault-espace-5-neuve-437055661687162.html,Peinture Noir Etoilé,ESPACE,62 L,https://image.promoneuve.fr/648x365/437055661687162_STANDARD_0.jpg
SMART,"19,253 €","SMART FORTWO 3
III (2) ELECTRIQUE 60KW EQ PRIME
Peintures non métallisée noir black/ Tridion gris graphite grey mat",SMART FORTWO 3 III (2) ELECTRIQUE 60KW EQ PRIME neuve Electrique 3 portes Le Mans (Pays de la Loire),https://www.promoneuve.fr/annonce/smart-fortwo-3-neuve-637638082063448.html,Peintures non métallisée noir black/ Tridion gris graphite grey mat,FORTWO,NC,https://photoref.carboatservices.fr/U01BUlQ=/Rk9SVFdP/11dabddb20ac38c3584c8151e605d5c9/Mg==/ba96c216e7a7bd6c1f7824958b41b120.png
VOLVO,"19,980 €","VOLVO V40 (2E GENERATION)
II (2) 2.0 D2 ADBLUE 120 BUSINESS GEARTRONIC 6
Gris Osmium métallisé",VOLVO V40 (2E GENERATION) II (2) 2.0 D2 ADBLUE 120 BUSINESS GEARTRONIC 6 neuve Diesel 5 portes Buchelay (Île-de-France),https://www.promoneuve.fr/annonce/volvo-v40-2e-generation-neuve-325400697750735.html,Gris Osmium métallisé,V40,62 L,https://image.promoneuve.fr/648x365/325400697750735_STANDARD_0.jpg
SKODA,"33,890 €","SKODA SUPERB 3
III (2) 2.0 TDI 190 SCR SPORTLINE DSG7
Rouge Velvet métallisé Premium",SKODA SUPERB 3 III (2) 2.0 TDI 190 SCR SPORTLINE DSG7 neuve Diesel 5 portes Tomblaine (Grand-Est),https://www.promoneuve.fr/annonce/skoda-superb-3-neuve-759971981639583.html,Rouge Velvet métallisé Premium,SUPERB,66 L,https://photoref.carboatservices.fr/U0tPREE=/U1VQRVJC/dea07ab2574d8be1e92fb2cbf6d653a3/Mg==/8f44be3ccaaae5ade2d7a78a8ae1ff70.png
RENAULT,"23,490 €","RENAULT ZOE
(2) R135 INTENS ACHAT INTEGRAL
Violet Blueberry métallisé",RENAULT ZOE (2) R135 INTENS ACHAT INTEGRAL neuve Electrique 5 portes Saint-Maximin-la-Sainte-Baume (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-zoe-neuve-590717160122068.html,Violet Blueberry métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/590717160122068_STANDARD_0.jpg
RENAULT,"26,590 €","RENAULT ZOE
(2) R135 EXCEPTION ACHAT INTEGRAL MY21
Bleu Nocturne métallisé spécial",RENAULT ZOE (2) R135 EXCEPTION ACHAT INTEGRAL MY21 neuve Electrique 5 portes Saint-Maximin-la-Sainte-Baume (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-zoe-neuve-781720981018930.html,Bleu Nocturne métallisé spécial,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/781720981018930_STANDARD_0.jpg
RENAULT,"22,980 €","RENAULT MEGANE 4
IV (2) 1.3 TCE 140 FAP INTENS EDC
Peinture Noir Etoile",RENAULT MEGANE 4 IV (2) 1.3 TCE 140 FAP INTENS EDC neuve Essence 5 portes Sartrouville (Île-de-France),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-753448347672897.html,Peinture Noir Etoile,MEGANE,47 L,https://image.promoneuve.fr/648x365/753448347672897_STANDARD_0.jpg
MAZDA,"23,900 €","MAZDA MX-30
E-SKYACTIV 145 FIRST EDITION M CONFIDENCE
Peinture Ceramic 3-ton",MAZDA MX-30 E-SKYACTIV 145 FIRST EDITION M CONFIDENCE neuve Electrique 5 portes Poitiers (Nouvelle-Aquitaine),https://www.promoneuve.fr/annonce/mazda-mx-30-neuve-273898213688769.html,Peinture Ceramic 3-ton,"MX-30
E-SKYACTIV",NC,https://image.promoneuve.fr/648x365/273898213688769_STANDARD_0.jpg
MAZDA,"21,990 €","MAZDA MX-30
E-SKYACTIV 145
Peinture Artic White",MAZDA MX-30 E-SKYACTIV 145 neuve Electrique 5 portes Saint-Quentin (Hauts-de-France),https://www.promoneuve.fr/annonce/mazda-mx-30-neuve-210896133055313.html,Peinture Artic White,"MX-30
E-SKYACTIV",NC,https://image.promoneuve.fr/648x365/210896133055313_STANDARD_0.jpg
RENAULT,"16,580 €","RENAULT ZOE
(2) R110 LIFE ACHAT INTEGRAL
Bleu Céladon métallisé",RENAULT ZOE (2) R110 LIFE ACHAT INTEGRAL neuve Electrique 5 portes Noisy-le-Grand (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-127744851740482.html,Bleu Céladon métallisé,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/Mg==/af0096d4709e3a0b89d03597a13aae19.png
SKODA,"9,990 €","SKODA FABIA 3
III (2) 1.0 MPI 60 3CV BUSINESS
Blanc Cristal uni",SKODA FABIA 3 III (2) 1.0 MPI 60 3CV BUSINESS neuve Essence 5 portes Tomblaine (Grand-Est),https://www.promoneuve.fr/annonce/skoda-fabia-3-neuve-366866868921085.html,Blanc Cristal uni,FABIA,45 L,https://image.promoneuve.fr/648x365/366866868921085_STANDARD_0.jpg
RENAULT,"16,990 €","RENAULT TWINGO 3
III (2) ELECTRIQUE INTENS - ACHAT INTEGRAL 21B
Peinture Gris Lunaire métallisé",RENAULT TWINGO 3 III (2) ELECTRIQUE INTENS - ACHAT INTEGRAL 21B neuve Electrique 5 portes Draguignan (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-twingo-3-neuve-767990781980216.html,Peinture Gris Lunaire métallisé,TWINGO,NC,https://image.promoneuve.fr/648x365/767990781980216_STANDARD_0.jpg
RENAULT,"24,480 €","RENAULT KADJAR
(2) 1.3 TCE 140 FAP INTENS EDC
Peinture Gris Titanium",RENAULT KADJAR (2) 1.3 TCE 140 FAP INTENS EDC neuve Essence 5 portes Brie-Comte-Robert (Île-de-France),https://www.promoneuve.fr/annonce/renault-kadjar-neuve-940186436826845.html,Peinture Gris Titanium,"KADJAR
(2)",55 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/S0FESkFS/228c51fc981395dc40744c6af574169d/Mg==/139f775fd1a5e43bbe01118a7d8f7e6b.png
VOLKSWAGEN,"15,956 €","VOLKSWAGEN UP!
(2) E-UP! 2.0 5P
Noir Intense nacré",VOLKSWAGEN UP! (2) E-UP! 2.0 5P neuve Electrique 5 portes Tomblaine (Grand-Est),https://www.promoneuve.fr/annonce/volkswagen-up-neuve-951685316570320.html,Noir Intense nacré,"UP!
(2)",NC,https://photoref.carboatservices.fr/Vk9MS1NXQUdFTg==/VVAh/6fdd239b6c4d7d29b134b6a54e2f7950/10b0298fb6c27255f7b37bcb1d852873.png
NISSAN,"27,990 €","NISSAN E-NV200 EVALIA
109HP ELECTRIC N-CONNECTA 7 PL
Gris Glacier métallisé",NISSAN E-NV200 EVALIA 109HP ELECTRIC N-CONNECTA 7 PL neuve Electrique 5 portes Auch (Occitanie),https://www.promoneuve.fr/annonce/nissan-e-nv200-evalia-neuve-895820726926757.html,Gris Glacier métallisé,E-NV200,NC,https://image.promoneuve.fr/648x365/895820726926757_STANDARD_0.jpg
VOLKSWAGEN,"16,990 €","VOLKSWAGEN UP!
(2) E-UP 37 KWH
Blanc Pur",VOLKSWAGEN UP! (2) E-UP 37 KWH neuve Electrique 5 portes Colmar (Grand-Est),https://www.promoneuve.fr/annonce/volkswagen-up-neuve-644387634070404.html,Blanc Pur,"UP!
(2)",NC,https://image.promoneuve.fr/648x365/644387634070404_STANDARD_0.jpg
RENAULT,"19,990 €","RENAULT ZOE
(2) R135 EDITION ONE
Blanc Quartz métallisé spécial",RENAULT ZOE (2) R135 EDITION ONE neuve Electrique 5 portes Lunel (Occitanie),https://www.promoneuve.fr/annonce/renault-zoe-neuve-412375269467376.html,Blanc Quartz métallisé spécial,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/412375269467376_STANDARD_0.jpg
FIAT,"16,000 €","FIAT TIPO 2 SW
II SW 1.3 MULTIJET 95 S/S ELYSIA
Gris Colosseo métallisé",FIAT TIPO 2 SW II SW 1.3 MULTIJET 95 S/S ELYSIA neuve Diesel 5 portes Vénissieux (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/fiat-tipo-2-sw-neuve-919614769708092.html,Gris Colosseo métallisé,TIPO,50 L,https://photoref.carboatservices.fr/RklBVA==/VElQTw==/36b63d32f40faef0efc1c9eb1415cdfc/517a8186e1bfd8bb2c8c28488762be3e.png
OPEL,"21,980 €","OPEL ASTRA 5
V (2) 1.4 TURBO 145 ULTIMATE AUTOMATIQUE
Gris cosmique metallisé",OPEL ASTRA 5 V (2) 1.4 TURBO 145 ULTIMATE AUTOMATIQUE neuve Essence 5 portes Beauvais (Hauts-de-France),https://www.promoneuve.fr/annonce/opel-astra-5-neuve-384395.html,Gris cosmique metallisé,ASTRA,48 L,https://photoref.carboatservices.fr/T1BFTA==/QVNUUkE=/b632d8a1348c3f6546d7eb9ed07a8ca0/Mg==/db2d00c5be3d05328c09d6b86c3fcc19.png
RENAULT,"21,990 €","RENAULT ZOE
(2) R135 ZEN ACHAT INTEGRAL MY21
VIOLET BLUEBERRY",RENAULT ZOE (2) R135 ZEN ACHAT INTEGRAL MY21 neuve Electrique 5 portes Le Mans (Pays de la Loire),https://www.promoneuve.fr/annonce/renault-zoe-neuve-412434878593837.html,VIOLET BLUEBERRY,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/412434878593837_STANDARD_0.jpg
RENAULT,"23,660 €","RENAULT KADJAR
(2) 1.5 DCI BLUE 115 INTENS
Peinture Rouge Flamme",RENAULT KADJAR (2) 1.5 DCI BLUE 115 INTENS neuve Diesel 5 portes Sannois (Île-de-France),https://www.promoneuve.fr/annonce/renault-kadjar-neuve-377050514991640.html,Peinture Rouge Flamme,"KADJAR
(2)",55 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/S0FESkFS/228c51fc981395dc40744c6af574169d/Mg==/21a451f4bdd4b3cff478909cc7c7c00d.png
RENAULT,"31,490 €","RENAULT TALISMAN
(2) 2.0 BLUE DCI 200 INITIALE PARIS EDC
Peinture Gris Cassiopée métallisé",RENAULT TALISMAN (2) 2.0 BLUE DCI 200 INITIALE PARIS EDC neuve Diesel 4 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/renault-talisman-neuve-789660704790634.html,Peinture Gris Cassiopée métallisé,"TALISMAN
(2)",51 L,https://image.promoneuve.fr/648x365/789660704790634_STANDARD_0.jpg
RENAULT,"21,490 €","RENAULT MEGANE 4
IV (2) 1.5 BLUE DCI 115 INTENS
Peinture Blanc Nacré",RENAULT MEGANE 4 IV (2) 1.5 BLUE DCI 115 INTENS neuve Diesel 5 portes Poissy (Île-de-France),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-298251207911275.html,Peinture Blanc Nacré,MEGANE,45 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/TUVHQU5F/388a49274a365960daca88b0fcc9d053/Mg==/a8cdfb829f2f19014654d664348cb385.png
MAZDA,"20,250 €","MAZDA MX-30
E-SKYACTIV 145 FIRST EDITION INDUSTRIAL VINTAGE
Peinture Soul Red Crystal 3-ton",MAZDA MX-30 E-SKYACTIV 145 FIRST EDITION INDUSTRIAL VINTAGE neuve Electrique 5 portes Thillois (Grand-Est),https://www.promoneuve.fr/annonce/mazda-mx-30-neuve-230558474246534.html,Peinture Soul Red Crystal 3-ton,"MX-30
E-SKYACTIV",NC,https://image.promoneuve.fr/648x365/230558474246534_STANDARD_0.jpg
RENAULT,"20,990 €","RENAULT ZOE
(2) R135 EDITION ONE
Blanc Quartz métallisé spécial",RENAULT ZOE (2) R135 EDITION ONE neuve Electrique 5 portes Valenciennes (Hauts-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-849764170046272.html,Blanc Quartz métallisé spécial,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/849764170046272_STANDARD_0.jpg
RENAULT,"21,070 €","RENAULT MEGANE 4
IV (2) 1.3 TCE 140 FAP INTENS
Peinture Noir Etoile",RENAULT MEGANE 4 IV (2) 1.3 TCE 140 FAP INTENS neuve Essence 5 portes Sartrouville (Île-de-France),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-513966146860367.html,Peinture Noir Etoile,MEGANE,47 L,https://image.promoneuve.fr/648x365/513966146860367_STANDARD_0.jpg
RENAULT,"12,350 €","RENAULT TWINGO 3
III (2) ELECTRIQUE ZEN - ACHAT INTEGRAL
Peinture Blanc Cristal non métallisé",RENAULT TWINGO 3 III (2) ELECTRIQUE ZEN - ACHAT INTEGRAL neuve Electrique 5 portes Arles (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-twingo-3-neuve-422360710294675.html,Peinture Blanc Cristal non métallisé,TWINGO,NC,https://image.promoneuve.fr/648x365/422360710294675_STANDARD_0.jpg
SEAT,"15,990 €","SEAT MII
ELECTRIC PLUS 83
Gris Tungstène métallisée",SEAT MII ELECTRIC PLUS 83 neuve Electrique 5 portes Aix-en-Provence (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/seat-mii-neuve-511504739611074.html,Gris Tungstène métallisée,"MII
ELECTRIC",NC,https://photoref.carboatservices.fr/U0VBVA==/TUlJ/b821c03ae8f765a01f8c16d397b694a7/MQ==/98662f607ef17b216861979c2757b263.png
RENAULT,"20,490 €","RENAULT ZOE
(2) R110 LIFE ACHAT INTEGRAL
Bleu Céladon métallisé",RENAULT ZOE (2) R110 LIFE ACHAT INTEGRAL neuve Electrique 5 portes Saint-Maximin-la-Sainte-Baume (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-zoe-neuve-237211511393342.html,Bleu Céladon métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/237211511393342_STANDARD_0.jpg
RENAULT,"14,470 €","RENAULT TWINGO 3
III (2) ELECTRIQUE LIFE - ACHAT INTEGRAL
Peinture Blanc Cristal non métallisé",RENAULT TWINGO 3 III (2) ELECTRIQUE LIFE - ACHAT INTEGRAL neuve Electrique 5 portes Noisy-le-Grand (Île-de-France),https://www.promoneuve.fr/annonce/renault-twingo-3-neuve-825642747409666.html,Peinture Blanc Cristal non métallisé,TWINGO,NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/VFdJTkdP/e76a9f62d9977b218fa9c4affcfbdc36/Mg==/3d23adec0117321aae8914e72270e6a9.png
RENAULT,"24,960 €","RENAULT KADJAR
(2) 1.3 TCE 140 FAP INTENS EDC
Peinture Gris Highland",RENAULT KADJAR (2) 1.3 TCE 140 FAP INTENS EDC neuve Essence 5 portes Brie-Comte-Robert (Île-de-France),https://www.promoneuve.fr/annonce/renault-kadjar-neuve-940229336639373.html,Peinture Gris Highland,"KADJAR
(2)",55 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/S0FESkFS/228c51fc981395dc40744c6af574169d/Mg==/2010cd73d1cf15fdb05a6f201a9b9d3c.png
RENAULT,"12,350 €","RENAULT TWINGO 3
III (2) ELECTRIQUE ZEN - ACHAT INTEGRAL
Peinture Blanc Cristal non métallisé",RENAULT TWINGO 3 III (2) ELECTRIQUE ZEN - ACHAT INTEGRAL neuve Electrique 5 portes Arles (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-twingo-3-neuve-335070648748512.html,Peinture Blanc Cristal non métallisé,TWINGO,NC,https://image.promoneuve.fr/648x365/335070648748512_STANDARD_0.jpg
HYUNDAI,"21,990 €","HYUNDAI IONIQ
(2) HYBRID CREATIVE
Iron Gray métallisé",HYUNDAI IONIQ (2) HYBRID CREATIVE neuve Hybride essence électrique 5 portes Aix-en-Provence (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/hyundai-ioniq-neuve-119296590208334.html,Iron Gray métallisé,"IONIQ
(2)",45 L,https://image.promoneuve.fr/648x365/119296590208334_STANDARD_0.jpg
RENAULT,"19,900 €","RENAULT MEGANE 4
IV (2) 1.5 BLUE DCI 115 BUSINESS EDC 21B
TEINTE CAISSE GRIS PLATINE",RENAULT MEGANE 4 IV (2) 1.5 BLUE DCI 115 BUSINESS EDC 21B neuve Diesel 5 portes Saint-Genis-Laval (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/renault-megane-4-neuve-758229783320688.html,TEINTE CAISSE GRIS PLATINE,MEGANE,45 L,https://image.promoneuve.fr/648x365/758229783320688_STANDARD_0.jpg
RENAULT,"24,990 €","RENAULT SCENIC 4
IV 1.7 DCI 150 BLUE INTENS BLUE EDC
Peinture métallisée Noir Etoilé",RENAULT SCENIC 4 IV 1.7 DCI 150 BLUE INTENS BLUE EDC neuve Diesel 5 portes Montpellier (Occitanie),https://www.promoneuve.fr/annonce/renault-scenic-4-neuve-529791363223854.html,Peinture métallisée Noir Etoilé,SCENIC,52 L,https://image.promoneuve.fr/648x365/529791363223854_STANDARD_0.jpg
RENAULT,"23,490 €","RENAULT ZOE
(2) R135 ZEN ACHAT INTEGRAL MY21
Bleu Céladon métallisé",RENAULT ZOE (2) R135 ZEN ACHAT INTEGRAL MY21 neuve Electrique 5 portes Saint-Maximin-la-Sainte-Baume (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/renault-zoe-neuve-344758266438733.html,Bleu Céladon métallisé,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/344758266438733_STANDARD_0.jpg
SEAT,"15,990 €","SEAT MII
ELECTRIC PLUS 83
Blanc Candy uni",SEAT MII ELECTRIC PLUS 83 neuve Electrique 5 portes Aix-en-Provence (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/seat-mii-neuve-231009332516272.html,Blanc Candy uni,"MII
ELECTRIC",NC,https://photoref.carboatservices.fr/U0VBVA==/TUlJ/b821c03ae8f765a01f8c16d397b694a7/MQ==/ed4df2c612ad6f3dfd4e11b649f5382e.png
RENAULT,"21,390 €","RENAULT ZOE
(2) R135 EDITION ONE
Blanc Quartz métallisé spécial",RENAULT ZOE (2) R135 EDITION ONE neuve Electrique 5 portes Valenciennes (Hauts-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-855777373433050.html,Blanc Quartz métallisé spécial,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/855777373433050_STANDARD_0.jpg
VOLKSWAGEN,"15,257 €","VOLKSWAGEN UP!
(2) E-UP! 2.0 5P
Gris Tungstène métallisé",VOLKSWAGEN UP! (2) E-UP! 2.0 5P neuve Electrique 5 portes Saint-Priest-en-Jarez (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/volkswagen-up-neuve-643366500323946.html,Gris Tungstène métallisé,"UP!
(2)",NC,https://image.promoneuve.fr/648x365/643366500323946_STANDARD_0.jpg
RENAULT,"17,160 €","RENAULT ZOE
(2) R110 ZEN ACHAT INTEGRAL
Bleu Céladon métallisé",RENAULT ZOE (2) R110 ZEN ACHAT INTEGRAL neuve Electrique 5 portes Chanteloup-en-Brie (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-256706716911224.html,Bleu Céladon métallisé,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/Mg==/af0096d4709e3a0b89d03597a13aae19.png
FIAT,"18,290 €","FIAT 500 (3E GENERATION)
III 24KWH ACTION PLUS
Ice White pastel",FIAT 500 (3E GENERATION) III 24KWH ACTION PLUS neuve Electrique 3 portes Orange (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/fiat-500-3e-generation-neuve-256146549226500.html,Ice White pastel,500,NC,https://image.promoneuve.fr/648x365/256146549226500_STANDARD_0.jpg
RENAULT,"20,980 €","RENAULT ZOE
(2) R110 INTENS ACHAT INTEGRAL 2CV
Peinture Gris Titanium",RENAULT ZOE (2) R110 INTENS ACHAT INTEGRAL 2CV neuve Electrique 5 portes Noisy-le-Grand (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-720708588434288.html,Peinture Gris Titanium,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/MQ==/139f775fd1a5e43bbe01118a7d8f7e6b.png
VOLKSWAGEN,"15,990 €","VOLKSWAGEN UP!
(2) E-UP 37 KWH
Bleu Côte d'Azur métallisé",VOLKSWAGEN UP! (2) E-UP 37 KWH neuve Electrique 5 portes Avignon (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/volkswagen-up-neuve-948253669772389.html,Bleu Côte d'Azur métallisé,"UP!
(2)",NC,https://image.promoneuve.fr/648x365/948253669772389_STANDARD_0.jpg
RENAULT,"21,180 €","RENAULT ZOE
(2) R135 EXCEPTION ACHAT INTEGRAL MY21
Blanc Quartz métallisé spécial",RENAULT ZOE (2) R135 EXCEPTION ACHAT INTEGRAL MY21 neuve Electrique 5 portes Sartrouville (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-903002040298489.html,Blanc Quartz métallisé spécial,"ZOE
(2)",NC,https://image.promoneuve.fr/648x365/903002040298489_STANDARD_0.jpg
RENAULT,"20,870 €","RENAULT MEGANE 4 ESTATE
IV (2) ESTATE 1.3 TCE 140 FAP INTENS 21B
Peinture Gris Baltique",RENAULT MEGANE 4 ESTATE IV (2) ESTATE 1.3 TCE 140 FAP INTENS 21B neuve Essence 5 portes Noisy-le-Grand (Île-de-France),https://www.promoneuve.fr/annonce/renault-megane-4-estate-neuve-148019942150477.html,Peinture Gris Baltique,MEGANE,50 L,https://photoref.carboatservices.fr/UkVOQVVMVA==/TUVHQU5F/6157812321e58a9f000e720980c72871/Mg==/3cff22b53d0753c455b45e048e532429.png
VOLKSWAGEN,"16,200 €","VOLKSWAGEN UP!
(2) E-UP 37 KWH
Gris Tungstène métallisé",VOLKSWAGEN UP! (2) E-UP 37 KWH neuve Electrique 5 portes Mougins (Provence-Alpes-Côte d'Azur),https://www.promoneuve.fr/annonce/volkswagen-up-neuve-420015730797149.html,Gris Tungstène métallisé,"UP!
(2)",NC,https://image.promoneuve.fr/648x365/420015730797149_STANDARD_0.jpg
JEEP,"23,690 €","JEEP RENEGADE
(2) 1.6 MULTIJET S&S 120 LIMITED
Granite Crystal",JEEP RENEGADE (2) 1.6 MULTIJET S&S 120 LIMITED neuve Diesel 5 portes Vénissieux (Auvergne Rhône-Alpes),https://www.promoneuve.fr/annonce/jeep-renegade-neuve-488087116119314.html,Granite Crystal,"RENEGADE
(2)",55 L,https://photoref.carboatservices.fr/SkVFUA==/UkVORUdBREU=/0023975e3178af02e858bd9043c3c3d8/Mg==/ea816e2357857acbc5f9198fb6aed953.png
JEEP,"20,480 €","JEEP RENEGADE
(2) 1.6 MJET S&S 120 S
Alpine White pastel",JEEP RENEGADE (2) 1.6 MJET S&S 120 S neuve Diesel 5 portes Morangis (Île-de-France),https://www.promoneuve.fr/annonce/jeep-renegade-neuve-652762517948898.html,Alpine White pastel,"RENEGADE
(2)",55 L,https://image.promoneuve.fr/648x365/652762517948898_STANDARD_0.jpg
RENAULT,"18,999 €","RENAULT ZOE
(2) R135 INTENS
Bleu Céladon métallisé",RENAULT ZOE (2) R135 INTENS neuve Electrique 5 portes Vesoul (Bourgogne Franche-Comté),https://www.promoneuve.fr/annonce/renault-zoe-neuve-994119782748133.html,Bleu Céladon métallisé,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/Mg==/af0096d4709e3a0b89d03597a13aae19.png
RENAULT,"43,500 €","RENAULT ESPACE 5
V (2) 2.0 BLUE DCI 190 INITIALE PARIS EDC 7PL
Peinture Gris Titanium",RENAULT ESPACE 5 V (2) 2.0 BLUE DCI 190 INITIALE PARIS EDC 7PL neuve Diesel 5 portes Sartrouville (Île-de-France),https://www.promoneuve.fr/annonce/renault-espace-5-neuve-388457152975438.html,Peinture Gris Titanium,ESPACE,62 L,https://image.promoneuve.fr/648x365/388457152975438_STANDARD_0.jpg
RENAULT,"17,160 €","RENAULT ZOE
(2) R110 ZEN ACHAT INTEGRAL
Gris Highland métallisé",RENAULT ZOE (2) R110 ZEN ACHAT INTEGRAL neuve Electrique 5 portes Chanteloup-en-Brie (Île-de-France),https://www.promoneuve.fr/annonce/renault-zoe-neuve-894239419287252.html,Gris Highland métallisé,"ZOE
(2)",NC,https://photoref.carboatservices.fr/UkVOQVVMVA==/Wk9F/42b9abec9fc9ef6eef5369cf20600e1c/Mg==/267f337081ae059974474bacab0d5065.png
